Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
126,'440,Lithuania,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,1.1,E
126,'440,Lithuania,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,0.7,E
126,'440,Lithuania,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.1,E
126,'440,Lithuania,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.1,E
126,'440,Lithuania,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.0,E
126,'440,Lithuania,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.0,E
126,'440,Lithuania,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.0,E
256,'442,Luxembourg,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.492,E
256,'442,Luxembourg,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.627,E
256,'442,Luxembourg,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,2.619,E
256,'442,Luxembourg,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,2.576,E
256,'442,Luxembourg,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,2.59,E
256,'442,Luxembourg,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.208,E
256,'442,Luxembourg,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.656,E
256,'442,Luxembourg,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.28,E
256,'442,Luxembourg,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.53,E
256,'442,Luxembourg,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.762,E
256,'442,Luxembourg,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.056,E
256,'442,Luxembourg,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,0.4,E
256,'442,Luxembourg,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,0.4,E
256,'442,Luxembourg,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,0.1,E
256,'442,Luxembourg,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,0.0,E
256,'442,Luxembourg,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,0.0,E
256,'442,Luxembourg,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.0,E
256,'442,Luxembourg,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.0,E
256,'442,Luxembourg,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.0,E
256,'442,Luxembourg,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.0,E
256,'442,Luxembourg,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.0,E
129,'450,Madagascar,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.987,E
129,'450,Madagascar,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.122,E
129,'450,Madagascar,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.154,E
129,'450,Madagascar,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.181,E
129,'450,Madagascar,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.382,E
129,'450,Madagascar,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.555,E
129,'450,Madagascar,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,1.02,E
129,'450,Madagascar,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.328,E
129,'450,Madagascar,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.324,E
129,'450,Madagascar,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.563,E
129,'450,Madagascar,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.197,E
129,'450,Madagascar,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,97.1,E
129,'450,Madagascar,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,97.3,E
129,'450,Madagascar,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,97.1,E
129,'450,Madagascar,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,97.8,E
129,'450,Madagascar,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,97.8,E
129,'450,Madagascar,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,25.4,E
129,'450,Madagascar,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,26.1,E
129,'450,Madagascar,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,26.7,E
129,'450,Madagascar,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,27.6,E
129,'450,Madagascar,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,28.3,E
130,'454,Malawi,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.724,E
130,'454,Malawi,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.809,E
130,'454,Malawi,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,2.989,E
130,'454,Malawi,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.149,E
130,'454,Malawi,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.365,E
130,'454,Malawi,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.328,E
130,'454,Malawi,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,1.085,E
130,'454,Malawi,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.13,E
130,'454,Malawi,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.61,E
130,'454,Malawi,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.396,E
130,'454,Malawi,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.176,E
130,'454,Malawi,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,94.5,E
130,'454,Malawi,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,94.9,E
130,'454,Malawi,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,95.4,E
130,'454,Malawi,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,95.8,E
130,'454,Malawi,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,95.9,E
130,'454,Malawi,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,16.9,E
130,'454,Malawi,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,17.4,E
130,'454,Malawi,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,18.0,E
130,'454,Malawi,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,18.6,E
130,'454,Malawi,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,19.1,E
131,'458,Malaysia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.224,E
131,'458,Malaysia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.319,E
131,'458,Malaysia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.412,E
131,'458,Malaysia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.538,E
131,'458,Malaysia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.679,E
131,'458,Malaysia,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.456,E
131,'458,Malaysia,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.83,E
131,'458,Malaysia,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.294,E
131,'458,Malaysia,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.648,E
131,'458,Malaysia,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.929,E
131,'458,Malaysia,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.067,E
131,'458,Malaysia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,3.0,E
131,'458,Malaysia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,2.5,E
131,'458,Malaysia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,2.1,E
131,'458,Malaysia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,2.8,E
131,'458,Malaysia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,2.5,E
131,'458,Malaysia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,1.0,E
131,'458,Malaysia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.8,E
131,'458,Malaysia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.7,E
131,'458,Malaysia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.9,E
131,'458,Malaysia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.8,E
132,'462,Maldives,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.581,E
132,'462,Maldives,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.634,E
132,'462,Maldives,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.662,E
132,'462,Maldives,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.861,E
132,'462,Maldives,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,4.095,E
132,'462,Maldives,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.239,E
132,'462,Maldives,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.906,E
132,'462,Maldives,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.409,E
132,'462,Maldives,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,1.067,E
132,'462,Maldives,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.861,E
132,'462,Maldives,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.099,E
132,'462,Maldives,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,3.4,E
132,'462,Maldives,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,2.0,E
132,'462,Maldives,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,1.1,E
132,'462,Maldives,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,5.3,E
132,'462,Maldives,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,1.2,E
132,'462,Maldives,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.0,E
132,'462,Maldives,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.0,E
132,'462,Maldives,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.0,E
132,'462,Maldives,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.0,E
132,'462,Maldives,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.0,E
133,'466,Mali,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.9,E
133,'466,Mali,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.035,E
133,'466,Mali,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,2.96,E
133,'466,Mali,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.053,E
133,'466,Mali,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.23,E
133,'466,Mali,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.43,E
133,'466,Mali,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,1.003,E
133,'466,Mali,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.134,E
133,'466,Mali,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.648,E
133,'466,Mali,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.543,E
133,'466,Mali,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.143,E
133,'466,Mali,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,77.3,E
133,'466,Mali,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,74.5,E
